publisher,developers,id,app_name,price,specs,genres,early_access,tags,owners,review_score,release_date
Exkee,Exkee,293940,Kill The Bad Guy,Under $10,"Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Indie, Simulation, Strategy",False,"Indie, Gore, Action, Puzzle, Horror/Mystery, Realistic/Sim, Single-Player, Comedy, Multiplayer, Strategy","50,000 .. 100,000",61,2014-Spring
ovos,ovos,263120,Ludwig,Under $10,"Single-player, Family Sharing","Adventure, Indie, Simulation",False,"Indie, Adventure, Puzzle, Realistic/Sim","0 .. 20,000",44,2014-Summer
Yazar Media Group LLC,Michael Todd Games,301460,Electronic Super Joy: Groove City,Under $10,"Single-player, Steam Achievements, Full controller support, Partial controller support, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Indie",False,"Indie, Layed-Back, 2D, Action, Difficult, Unique-aspects, High-Quality","50,000 .. 100,000",81,2014-Summer
Koch Media,"TREND, Soft Pro",251020,Railroad X,$10~$20,"Single-player, Family Sharing",Simulation,False,Realistic/Sim,"20,000 .. 50,000",48,2014-Summer
SmashGames,SmashGames,268750,Magicite,Under $10,"Single-player, Multi-player, Family Sharing","Action, Adventure, Indie, RPG",False,"Indie, Layed-Back, 2D, Action, Difficult, Unique-aspects, Rogue, Sandbox/Building, RPG, Single-Player, Unique-Style, Adventure, Multiplayer, Co-op","500,000 .. 1,000,000",85,2014-Summer
Adventure Productions,10th Art Studio,286360,Shadows on the Vatican Act I: Greed,Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Indie",False,"Indie, Casual, Third Person, Puzzle, Horror/Mystery, Single-Player, High-Quality, Adventure, Story-driven","100,000 .. 200,000",74,2014-Summer
caiysware,caiys,305780,Echo of the Wilds,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Indie",False,"Indie, 2D, Difficult, Puzzle, Horror/Mystery, Rogue, Sandbox/Building, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Adventure, Exploration","100,000 .. 200,000",77,2014-Summer
3f Interactive,3f Interactive,270570,Reversion - The Escape (1st Chapter),Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Casual, Indie",False,"Indie, Warfare, Casual, 2D, Puzzle, Horror/Mystery, Sci-fi, Single-Player, Unique-Style, Adventure","500,000 .. 1,000,000",77,2014-Summer
Heydeck Games,Heydeck Games,262900,Smooth Operators,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Unique-aspects, Realistic/Sim, Single-Player, Strategy","20,000 .. 50,000",73,2014-Summer
Sakura River Interactive,Sakura River Interactive,302290,Infinite Game Works Episode 0,$10~$20,"Single-player, Family Sharing","Casual, Indie, Simulation",False,"Indie, Realistic/Sim, Casual, Unique-Style","0 .. 20,000",35,2014-Summer
Unfinished Pixel,Unfinished Pixel,297490,Spy Chameleon - RGB Agent,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",Indie,False,"Indie, Casual, 2D, Difficult, Puzzle, Rogue, Unique-aspects, Single-Player, High-Quality, Comedy","20,000 .. 50,000",87,2014-Summer
Focus Entertainment,Spiders,303790,Faery - Legends of Avalon,Under $1,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",RPG,False,"Inclusivity, Third Person, Turn-based, Fantasy, Single-Player, RPG, High-Quality, Adventure, Story-driven","100,000 .. 200,000",72,2014-Summer
Lost Decade Games,Lost Decade Games,280040,A Wizard's Lizard,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Action, Indie, RPG",False,"Indie, 2D, Action, Difficult, Rogue, Fantasy, RPG, Single-Player, Adventure, Other","50,000 .. 100,000",69,2014-Summer
North Side,North Side,263040,Bot Colony,$10~$20,"Single-player, Steam Trading Cards, Family Sharing","Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access",True,"Indie, Casual, Early Access, Puzzle, Horror/Mystery, Realistic/Sim, RPG, Adventure, Comedy, Sci-fi, Strategy","0 .. 20,000",68,2014-Summer
XGen Studios,XGen Studios,307640,Stick RPG 2: Director's Cut,$10~$20,"Single-player, Family Sharing",RPG,False,"Indie, 2D, Mature, Casual, Action, Unique-aspects, Realistic/Sim, Single-Player, RPG, High-Quality, Unique-Style, Comedy, Adventure, Exploration","50,000 .. 100,000",84,2014-Summer
tequibo,tequibo,307090,Fancy Skulls,Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Family Sharing","Action, Indie, Early Access",True,"Indie, Action, Early Access, Rogue, Other, First Person","50,000 .. 100,000",70,2014-Summer
-,Peter Cleary,298280,XenoRaptor,Under $10,"Single-player, Multi-player, Co-op, Full controller support, Steam Trading Cards, Family Sharing","Action, Indie",False,"Indie, Action, Early Access, Unique-aspects, Shooter, Sci-fi, Co-op","0 .. 20,000",81,2019-Winter
KATNAPPE SP. Z O. O.,Parseh Game Studio,303470,Rush for Glory,Under $10,"Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","Action, Strategy",False,"Layed-Back, Strategy, Action","20,000 .. 50,000",63,2014-Summer
Choice of Games,Choice of Games,304290,Heroes Rise: The Hero Project,Under $10,"Single-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing","Indie, RPG",False,"Indie, Inclusivity, Story-driven, Unique-aspects, RPG, Exploration","0 .. 20,000",80,2014-Summer
BlackMoon Design ,BlackMoon Design,300320,The Few,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",Strategy,False,"Warfare, Strategy","50,000 .. 100,000",51,2014-Summer
Cyanide Studio,Cyanide Studio,255260,Pro Cycling Manager 2014,Under $10,"Single-player, Multi-player, Family Sharing",Simulation,False,"Adventure, Realistic/Sim, Strategy, Sports","20,000 .. 50,000",66,2014-Summer
SEGA,Relic Entertainment,287370,COH 2 - The Western Front Armies: US Forces,Under $10,"Multi-player, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing",Strategy,False,"Warfare, Action, Single-Player, Real-Time, Multiplayer, Strategy","500,000 .. 1,000,000",76,2014-Summer
SEGA,Relic Entertainment,287371,CoH 2 - The Western Front Armies: Oberkommando West,Under $10,"Multi-player, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing",Strategy,False,"Warfare, Single-Player, Real-Time, Multiplayer, Strategy","200,000 .. 500,000",80,2014-Summer
tinyBuild,MEGAFUZZ,283230,Spoiler Alert,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing","Adventure, Casual, Indie",False,"Indie, Layed-Back, Casual, 2D, Sandbox/Building, Single-Player, Comedy, Adventure","100,000 .. 200,000",75,2014-Summer
"oeFun, Inc.","oeFun, Inc.",303880,Triblaster,Under $1,"Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",Indie,False,"Indie, Historical/Old-Times, Unique-aspects, Shooter","0 .. 20,000",32,2014-Summer
rdein,rdein,302790,Momodora III,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Family Sharing","Action, Indie",False,"Indie, Layed-Back, 2D, Inclusivity, Action, Difficult, Unique-aspects, Single-Player, High-Quality, Unique-Style, Other","50,000 .. 100,000",93,2014-Summer
Cartoon Network Games,SleepNinja Games,297590,Monsters Ate My Birthday Cake,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","Adventure, Indie",False,"Indie, Puzzle, Single-Player, Unique-Style, Adventure","20,000 .. 50,000",98,2014-Summer
Top Meadow,Kevin Ryan,241240,Contraption Maker,Under $10,"Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing","Casual, Indie, Simulation",False,"Indie, 2D, Casual, Historical/Old-Times, Puzzle, Sandbox/Building, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Unique-Style, Co-op","200,000 .. 500,000",91,2014-Summer
Hailstorm Games,Hailstorm Games,252830,Claire,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Family Sharing","Action, Adventure, Indie",False,"Indie, 2D, Inclusivity, Action, Horror/Mystery, Unique-aspects, Single-Player, High-Quality, Unique-Style, Adventure","20,000 .. 50,000",65,2014-Summer
Wax Lyrical Games,Wax Lyrical Games,312020,Bounders and Cads,Under $10,"Single-player, Multi-player, Co-op, Remote Play Together, Family Sharing","Casual, Indie, Strategy",False,"Indie, Puzzle, Casual, Strategy","0 .. 20,000",50,2014-Summer
Daedalic Entertainment,Daedalic Entertainment,292910,Deponia: The Complete Journey,$20~$30,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",Adventure,False,"Indie, Casual, 2D, Historical/Old-Times, Gore, Puzzle, Sci-fi, Single-Player, High-Quality, Unique-Style, Comedy, Adventure, Story-driven","1,000,000 .. 2,000,000",86,2014-Summer
North of Earth,North of Earth,293840,Cult of the Wind,Under $10,"Multi-player, Cross-Platform Multiplayer, Steam Workshop, Partial controller support, Includes level editor, Family Sharing","Action, Indie",False,"Indie, Third Person, Action, Unique-Style, Comedy, Multiplayer","100,000 .. 200,000",49,2014-Summer
3f Interactive,3f Interactive,281060,Reversion - The Meeting (2nd Chapter),Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Casual, Indie",False,"Indie, Warfare, Casual, 2D, Puzzle, Horror/Mystery, Sci-fi, Single-Player, Unique-Style, Adventure","50,000 .. 100,000",75,2014-Summer
HH-Games,Shaman Games Studio,302730,Namariel Legends: Iron Lord Premium Edition,Under $10,"Single-player, Family Sharing","Adventure, Casual, Indie",False,"Indie, Adventure, Casual, Puzzle","20,000 .. 50,000",82,2014-Summer
Two Desperados,Two Desperados,300360,Evil Pumpkin: The Lost Halloween,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual",False,"Adventure, Casual, Puzzle","20,000 .. 50,000",62,2014-Summer
Atari,Microprose,286730,Gunship!,Under $10,"Single-player, Family Sharing","Action, Simulation",False,"Realistic/Sim, Action","0 .. 20,000",47,2014-Summer
Really Slick,Really Slick,310830,Retrobooster,$10~$20,"Single-player, Multi-player, Co-op, Full controller support, Remote Play Together, Family Sharing","Action, Indie",False,"Indie, Historical/Old-Times, Action, Difficult, Unique-aspects, Realistic/Sim, Shooter, Sci-fi","0 .. 20,000",81,2014-Summer
Multi-Form,Galhmac Game Studio,313960,Exodus,Under $1,"Single-player, Family Sharing","Adventure, Indie",False,"Indie, Layed-Back, 2D, Other, Adventure","0 .. 20,000",57,2014-Summer
Zero Rock Entertainment,HandMade Game,304500,Rooms: The Main Building,Under $10,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, Indie",False,"Indie, Puzzle, Casual","20,000 .. 50,000",82,2014-Summer
Microids,Cryo Interactive,302390,Necronomicon: The Dawning of Darkness,Under $10,"Single-player, Family Sharing","Adventure, Casual",False,"Adventure, Casual, Horror/Mystery","20,000 .. 50,000",40,2014-Summer
Aerosoft GmbH,Laminar Research,292180,X-Plane 10 Global - 64 Bit,Free,"Single-player, Multi-player, Cross-Platform Multiplayer, Family Sharing",Simulation,False,"Action, Difficult, Co-op, Horror/Mystery, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Unique-Style, Adventure, Multiplayer, First Person, Exploration","200,000 .. 500,000",70,2014-Summer
Fixpoint Productions Ltd.,Fixpoint Productions Ltd.,293900,Pivvot,Under $10,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","Action, Casual, Indie",False,"Indie, Layed-Back, Casual, 2D, Action, Difficult, Single-Player, High-Quality, Unique-Style, Multiplayer, Co-op","20,000 .. 50,000",90,2014-Summer
XIAOYAO,XIAOYAO,312220,Tales of Adventure 2,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","Action, Adventure, Indie, RPG",False,"Indie, Adventure, RPG, Action","0 .. 20,000",31,2014-Summer
Blazing Griffin,Lucky Frame,310070,The Nightmare Cooperative,Under $10,"Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing","Indie, Strategy",False,"Indie, Puzzle, Turn-based, Rogue, Strategy, Co-op","20,000 .. 50,000",50,2014-Summer
Subvert Games,Subvert Games,302590,Of Guards And Thieves,Free,"Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Includes level editor","Action, Casual, Free to Play, Indie, Massively Multiplayer, Racing, Strategy, Early Access",True,"Indie, Casual, Action, Early Access, Rogue, Unique-aspects, Fantasy, Sandbox/Building, Shooter, Comedy, Multiplayer, Strategy, Co-op, Racing","500,000 .. 1,000,000",85,2014-Summer
Adam Spragg,Adam Spragg,303590,Hidden in Plain Sight,Under $10,"Multi-player, PvP, Split Screen PvP, Co-op, Co-op, Co-op, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing","Action, Casual, Indie",False,"Indie, Casual, 2D, Action, Rogue, Unique-aspects, High-Quality, Real-Time, Comedy, Multiplayer, Strategy, Co-op","20,000 .. 50,000",98,2014-Summer
Warner Bros. Interactive Entertainment,WayForward,294280,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,$10~$20,"Single-player, Partial controller support, Family Sharing","Action, Adventure, Casual",False,"Casual, Action, Horror/Mystery, Unique-Style, Adventure, Story-driven","0 .. 20,000",54,2014-Summer
b-alive gmbh,b-alive gmbh,304350,Wildlife Park 2,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Sandbox/Building, Realistic/Sim, High-Quality, Unique-Style, Adventure, Strategy, Exploration","100,000 .. 200,000",70,2014-Summer
b-alive gmbh,b-alive gmbh,306480,Wildlife Park 2 - Crazy Zoo,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Sandbox/Building, Realistic/Sim, High-Quality, Adventure, Strategy, Exploration","0 .. 20,000",67,2014-Summer
b-alive gmbh,b-alive gmbh,307990,Wildlife Park 2 - Fantasy,Under $1,"Single-player, Steam Cloud, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Sandbox/Building, Fantasy, Realistic/Sim, High-Quality, Adventure, Strategy","20,000 .. 50,000",48,2014-Summer
b-alive gmbh,b-alive gmbh,307930,Wildlife Park 2 - Dino World,Under $10,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Sandbox/Building, Realistic/Sim, High-Quality, Adventure, Strategy, Exploration","20,000 .. 50,000",61,2014-Summer
b-alive gmbh,b-alive gmbh,307920,Wildlife Park 2 - Farm World,Under $10,"Single-player, Steam Cloud, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Sandbox/Building, Realistic/Sim, High-Quality, Unique-Style, Adventure, Strategy, Exploration","0 .. 20,000",72,2014-Summer
b-alive gmbh,b-alive gmbh,307770,Wildlife Park 2 - Horses,Under $10,"Single-player, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Inclusivity, Sandbox/Building, Realistic/Sim, High-Quality, Unique-Style, Adventure, Strategy, Exploration","0 .. 20,000",75,2014-Summer
Lemondo Entertainment,Lemondo Entertainment,313040,Pixel Hunter,Under $10,"Single-player, Steam Cloud, Family Sharing","Action, Adventure",False,"Unique-aspects, Adventure, Layed-Back, Action","20,000 .. 50,000",43,2014-Summer
b-alive gmbh,b-alive gmbh,307900,Wildlife Park 2 - Marine World,Under $10,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, Indie, Simulation, Strategy",False,"Indie, Casual, Sandbox/Building, Realistic/Sim, High-Quality, Adventure, Strategy, Exploration","0 .. 20,000",69,2014-Summer
Plug In Digital,Highcastle Studios,303840,Point Perfect,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Action, Casual, Indie",False,"Indie, Casual, Historical/Old-Times, Action, Unique-aspects, Other","50,000 .. 100,000",68,2014-Summer
Winter Wolves,Winter Wolves,305490,Heileen 3: New Horizons,$20~$30,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing","Adventure, Casual, Indie, Simulation",False,"Indie, Casual, Inclusivity, Mature, Romance, Unique-aspects, Realistic/Sim, Exploration, Single-Player, Unique-Style, Comedy, Adventure, Story-driven","0 .. 20,000",63,2014-Summer
